seq_name	chromosome_score	plasmid_score	virus_score
k141_757932	0.7586	0.1869	0.0544
k141_17655	0.8035	0.1219	0.0746
k141_223725	0.7160	0.2136	0.0704
k141_440833	0.6905	0.2212	0.0883
k141_334680	0.3504	0.2601	0.3895
k141_651409	0.5988	0.2806	0.1207
k141_546833	0.5906	0.2439	0.1655
k141_17656	0.4090	0.1060	0.4849
k141_334682	0.6615	0.2725	0.0660
k141_546838	0.8402	0.1223	0.0375
k141_440837	0.2610	0.5478	0.1912
k141_17658	0.1080	0.7545	0.1374
k141_757945	0.5050	0.3003	0.1948
k141_17659	0.6088	0.2500	0.1412
k141_440845	0.4948	0.2831	0.2221
k141_118126	0.5332	0.3494	0.1174
k141_223739	0.2676	0.3155	0.4170
k141_546848	0.7657	0.2091	0.0251
k141_651434	0.7228	0.1802	0.0970
k141_440853	0.7375	0.2239	0.0386
k141_223745	0.8932	0.0774	0.0294
k141_546849	0.9068	0.0670	0.0262
k141_118136	0.2296	0.5901	0.1803
k141_17669	0.8163	0.0936	0.0901
k141_440855	0.2658	0.6178	0.1163
k141_546852	0.3108	0.5525	0.1367
k141_757960	0.2965	0.5791	0.1244
k141_334695	0.9429	0.0391	0.0181
k141_757965	0.9107	0.0696	0.0197
k141_651443	0.6170	0.3400	0.0430
k141_17682	0.7077	0.1252	0.1672
k141_118146	0.9760	0.0178	0.0062
k141_757967	0.6667	0.2822	0.0511
k141_17688	0.0033	0.9903	0.0064
k141_546867	0.4886	0.2007	0.3106
k141_757968	0.8843	0.0896	0.0260
k141_223762	0.5852	0.3216	0.0931
k141_17689	0.8933	0.0740	0.0327
k141_334709	0.3886	0.3521	0.2593
k141_440871	0.9210	0.0590	0.0200
k141_651457	0.6008	0.3259	0.0733
k141_546868	0.6144	0.3363	0.0493
k141_334718	0.8147	0.1168	0.0685
k141_17703	0.1449	0.1608	0.6944
k141_334719	0.6326	0.1931	0.1743
k141_118159	0.9198	0.0547	0.0254
k141_334721	0.2425	0.1532	0.6043
k141_223774	0.2180	0.6904	0.0916
k141_757981	0.9535	0.0322	0.0144
k141_440877	0.8245	0.0838	0.0918
k141_118163	0.4285	0.3847	0.1868
k141_440878	0.8376	0.1269	0.0354
k141_757984	0.2040	0.4134	0.3826
k141_651475	0.7855	0.1530	0.0615
k141_334726	0.6114	0.2777	0.1110
k141_546883	0.0122	0.0182	0.9696
k141_651476	0.9610	0.0297	0.0094
k141_757985	0.3077	0.5809	0.1114
k141_546885	0.6755	0.1402	0.1842
k141_334732	0.1436	0.1425	0.7139
k141_17722	0.5753	0.1391	0.2857
k141_757990	0.3129	0.2125	0.4745
k141_17724	0.3989	0.3814	0.2196
k141_334734	0.1862	0.3289	0.4848
k141_440887	0.9440	0.0403	0.0157
k141_546892	0.8650	0.0954	0.0396
k141_757991	0.1411	0.8273	0.0315
k141_651482	0.9007	0.0747	0.0246
k141_17729	0.3683	0.1894	0.4423
k141_757992	0.7538	0.1326	0.1136
k141_651488	0.3043	0.3242	0.3715
k141_546904	0.8240	0.1425	0.0335
k141_757997	0.1658	0.1765	0.6577
k141_17735	0.6560	0.2439	0.1001
k141_757998	0.8786	0.0828	0.0386
k141_651490	0.8355	0.1241	0.0404
k141_118186	0.3087	0.2586	0.4327
k141_223795	0.8261	0.1320	0.0419
k141_757999	0.6131	0.3541	0.0328
k141_17741	0.6183	0.2291	0.1525
k141_758000	0.6313	0.2097	0.1589
k141_17742	0.1670	0.6056	0.2275
k141_223801	0.2151	0.6394	0.1455
k141_118190	0.3362	0.6234	0.0404
k141_334761	0.1531	0.6789	0.1680
k141_17747	0.0686	0.8919	0.0396
k141_758015	0.0628	0.5735	0.3638
k141_118192	0.1665	0.1863	0.6472
k141_223806	0.5152	0.3238	0.1610
k141_334768	0.1390	0.8247	0.0363
k141_546926	0.8909	0.0849	0.0242
k141_440924	0.0979	0.6806	0.2215
k141_118194	0.3133	0.2361	0.4506
k141_440926	0.8635	0.1008	0.0357
k141_223809	0.7444	0.1939	0.0617
k141_118198	0.5599	0.2862	0.1539
k141_334777	0.6237	0.3517	0.0246
k141_440930	0.0731	0.0716	0.8553
k141_17751	0.0870	0.4465	0.4665
k141_758035	0.4905	0.3628	0.1467
k141_440931	0.1416	0.6652	0.1932
k141_651531	0.1910	0.1642	0.6448
k141_546934	0.7790	0.1715	0.0495
k141_334781	0.8471	0.1149	0.0379
k141_440936	0.4900	0.3182	0.1918
k141_17752	0.3365	0.5721	0.0914
k141_651540	0.0231	0.0596	0.9172
k141_440937	0.4709	0.2543	0.2747
k141_546942	0.5782	0.2673	0.1545
k141_334784	0.4970	0.4737	0.0292
k141_546943	0.5800	0.2975	0.1225
k141_334785	0.1505	0.1286	0.7209
k141_118209	0.0085	0.9763	0.0151
k141_758054	0.5437	0.2993	0.1569
k141_17757	0.5715	0.2840	0.1445
k141_118210	0.2045	0.2193	0.5762
k141_651551	0.6971	0.2663	0.0366
k141_223822	0.7488	0.1433	0.1079
k141_118213	0.6611	0.2282	0.1107
k141_334798	0.8018	0.1415	0.0567
k141_546954	0.9483	0.0370	0.0147
k141_546955	0.9524	0.0368	0.0108
k141_118217	0.0121	0.0145	0.9734
k141_17767	0.2832	0.5993	0.1175
k141_651562	0.8023	0.1579	0.0398
k141_334807	0.0501	0.8006	0.1493
k141_440963	0.6304	0.2496	0.1200
k141_223827	0.5706	0.2743	0.1551
k141_17768	0.1513	0.8030	0.0457
k141_651564	0.7154	0.1371	0.1476
k141_334815	0.4585	0.3016	0.2399
k141_17776	0.6888	0.2068	0.1044
k141_651572	0.3207	0.4569	0.2224
k141_440969	0.7665	0.1372	0.0963
k141_758085	0.7706	0.1305	0.0989
k141_17779	0.6917	0.1966	0.1118
k141_651574	0.7493	0.1466	0.1041
k141_223838	0.5306	0.3575	0.1119
k141_440972	0.9247	0.0539	0.0213
k141_334823	0.0141	0.9626	0.0233
k141_17783	0.2172	0.6379	0.1449
k141_651579	0.6369	0.1823	0.1808
k141_440973	0.1869	0.6305	0.1826
k141_758093	0.8581	0.1052	0.0367
k141_17785	0.4766	0.2121	0.3113
k141_118238	0.9489	0.0393	0.0117
k141_17787	0.9740	0.0210	0.0051
k141_223845	0.5914	0.2705	0.1381
k141_17788	0.3456	0.3970	0.2574
k141_334834	0.1484	0.6473	0.2043
k141_17789	0.1808	0.4646	0.3546
k141_546996	0.2708	0.3555	0.3737
k141_334835	0.5648	0.2702	0.1650
k141_17790	0.1095	0.8267	0.0638
k141_546998	0.5459	0.1699	0.2842
k141_334839	0.5282	0.2968	0.1750
k141_334840	0.3712	0.4331	0.1957
k141_334841	0.3581	0.3850	0.2569
k141_17797	0.3597	0.4826	0.1577
k141_440997	0.4601	0.5062	0.0337
k141_758094	0.1945	0.7669	0.0386
k141_223857	0.6046	0.1651	0.2303
k141_758098	0.8983	0.0654	0.0363
k141_334847	0.7098	0.2354	0.0548
k141_441002	0.9824	0.0126	0.0050
k141_547003	0.1431	0.6209	0.2361
k141_758099	0.9327	0.0477	0.0196
k141_334849	0.6978	0.1497	0.1525
k141_441003	0.1052	0.6402	0.2547
k141_17803	0.0034	0.9880	0.0086
k141_118257	0.2671	0.6378	0.0951
k141_758102	0.7583	0.1853	0.0564
k141_17807	0.2723	0.3820	0.3457
k141_118258	0.6430	0.2104	0.1467
k141_547004	0.8782	0.0929	0.0289
k141_334859	0.3933	0.4112	0.1956
k141_758103	0.0353	0.8250	0.1396
k141_651621	0.5215	0.2446	0.2339
k141_17815	0.8742	0.0665	0.0593
k141_334866	0.3759	0.4783	0.1458
k141_547010	0.0278	0.0298	0.9423
k141_441022	0.7026	0.2414	0.0559
k141_223876	0.8173	0.1280	0.0548
k141_547012	0.8699	0.1009	0.0292
k141_651625	0.6799	0.1958	0.1243
k141_118266	0.5297	0.1615	0.3088
k141_758112	0.5560	0.2745	0.1695
k141_651627	0.6654	0.2553	0.0793
k141_17824	0.4008	0.4298	0.1695
k141_334877	0.0818	0.7979	0.1203
k141_651629	0.2571	0.5228	0.2201
k141_441030	0.9145	0.0644	0.0211
k141_223881	0.3425	0.4407	0.2167
k141_758118	0.4634	0.3628	0.1738
k141_334884	0.3461	0.3799	0.2740
k141_547035	0.6847	0.2687	0.0466
k141_17834	0.6837	0.1973	0.1190
k141_651640	0.6188	0.3434	0.0378
k141_441039	0.1716	0.2068	0.6217
k141_118275	0.9048	0.0770	0.0182
k141_334888	0.3184	0.1761	0.5055
k141_223887	0.7567	0.1467	0.0965
k141_17837	0.4932	0.3097	0.1971
k141_118276	0.2158	0.4988	0.2854
k141_223888	0.8725	0.0911	0.0363
k141_17844	0.6253	0.2124	0.1623
k141_334898	0.3953	0.4152	0.1896
k141_651652	0.2044	0.3739	0.4217
k141_758130	0.8560	0.0994	0.0446
k141_547048	0.5939	0.1199	0.2862
k141_758131	0.1850	0.1096	0.7055
k141_223890	0.3374	0.4552	0.2074
k141_441056	0.9363	0.0470	0.0167
k141_334902	0.2638	0.1560	0.5801
k141_118282	0.0903	0.8001	0.1097
k141_547050	0.6891	0.1563	0.1546
k141_651655	0.2569	0.6504	0.0928
k141_118283	0.6229	0.2323	0.1448
k141_334904	0.2492	0.4637	0.2871
k141_17859	0.2337	0.2567	0.5096
k141_223894	0.6960	0.2438	0.0602
k141_651659	0.4777	0.2610	0.2613
k141_758142	0.6163	0.2226	0.1611
k141_334907	0.3395	0.3018	0.3587
k141_17860	0.6660	0.2467	0.0873
k141_651663	0.1680	0.5247	0.3073
k141_223897	0.9276	0.0566	0.0158
k141_758148	0.6565	0.2838	0.0597
k141_17863	0.7341	0.1430	0.1229
k141_547061	0.7539	0.2023	0.0439
k141_651667	0.4168	0.2104	0.3728
k141_441074	0.8746	0.0957	0.0298
k141_223898	0.1425	0.6801	0.1774
k141_547064	0.3756	0.4592	0.1652
k141_651669	0.3116	0.3476	0.3408
k141_334916	0.3157	0.5948	0.0895
k141_17868	0.8873	0.0804	0.0323
k141_547065	0.0704	0.7592	0.1704
k141_758160	0.1881	0.5389	0.2730
k141_547066	0.5123	0.3650	0.1227
k141_651673	0.5232	0.3654	0.1114
k141_17875	0.5338	0.3443	0.1219
k141_118302	0.2652	0.6323	0.1024
k141_758168	0.6543	0.1517	0.1940
k141_223908	0.5701	0.2581	0.1718
k141_441097	0.6073	0.2382	0.1545
k141_651686	0.5209	0.4018	0.0773
k141_118305	0.0432	0.8519	0.1049
k141_758175	0.5022	0.3322	0.1656
k141_547084	0.9493	0.0357	0.0150
k141_223911	0.9225	0.0586	0.0189
k141_651688	0.3114	0.4787	0.2099
k141_17885	0.6005	0.2813	0.1182
k141_334921	0.6779	0.2595	0.0626
k141_758182	0.0736	0.1538	0.7726
k141_441110	0.8929	0.0781	0.0291
k141_547091	0.8404	0.0899	0.0697
k141_118310	0.6919	0.1985	0.1097
k141_651692	0.1148	0.1228	0.7624
k141_334922	0.0046	0.9846	0.0109
k141_547094	0.2096	0.5795	0.2110
k141_441114	0.1662	0.4567	0.3771
k141_17899	0.4844	0.3022	0.2133
k141_547096	0.8553	0.1006	0.0441
k141_441115	0.0093	0.0287	0.9620
k141_651699	0.5072	0.4107	0.0820
k141_441116	0.1949	0.3610	0.4442
k141_17901	0.9137	0.0568	0.0295
k141_547100	0.9745	0.0175	0.0080
k141_651706	0.3990	0.3477	0.2533
k141_334941	0.7452	0.1153	0.1395
k141_758205	0.8065	0.1509	0.0426
k141_441125	0.3503	0.3707	0.2790
k141_651708	0.4858	0.2976	0.2166
k141_758209	0.9129	0.0661	0.0210
k141_118324	0.9427	0.0348	0.0225
k141_223932	0.1365	0.4931	0.3705
k141_17918	0.8783	0.0930	0.0287
k141_223933	0.6654	0.2331	0.1016
k141_651717	0.6678	0.2102	0.1220
k141_118331	0.2685	0.3114	0.4201
k141_441144	0.0966	0.6059	0.2975
k141_651723	0.3785	0.3105	0.3110
k141_758216	0.0912	0.8186	0.0902
k141_223937	0.4848	0.0776	0.4376
k141_547122	0.5986	0.2516	0.1499
k141_17926	0.8258	0.1362	0.0380
k141_223938	0.1185	0.1949	0.6866
k141_547124	0.0353	0.9533	0.0115
k141_441155	0.5590	0.1909	0.2501
k141_441156	0.1444	0.1903	0.6654
k141_17933	0.7027	0.1422	0.1551
k141_223940	0.8559	0.1040	0.0401
k141_334960	0.8986	0.0762	0.0252
k141_651725	0.9456	0.0400	0.0144
k141_547129	0.3114	0.5283	0.1602
k141_334962	0.9094	0.0689	0.0217
k141_651729	0.4813	0.3870	0.1318
k141_17937	0.7934	0.1480	0.0586
k141_651730	0.7078	0.2390	0.0532
k141_547131	0.0624	0.2135	0.7241
k141_334964	0.5689	0.2637	0.1674
k141_17939	0.0272	0.9652	0.0076
k141_223949	0.1616	0.6048	0.2336
k141_758237	0.1469	0.5829	0.2702
k141_441166	0.0153	0.0207	0.9639
k141_118347	0.1383	0.7488	0.1129
k141_334966	0.3518	0.2903	0.3579
k141_547132	0.5344	0.3969	0.0687
k141_758240	0.5668	0.3078	0.1254
k141_651735	0.5934	0.3228	0.0838
k141_441171	0.6348	0.1445	0.2207
k141_651737	0.8808	0.0961	0.0230
k141_758243	0.0217	0.0270	0.9513
k141_17946	0.9313	0.0508	0.0179
k141_547142	0.2566	0.2755	0.4679
k141_758245	0.7794	0.1832	0.0375
k141_441178	0.5921	0.1916	0.2163
k141_223953	0.2289	0.6216	0.1495
k141_547145	0.8900	0.0818	0.0282
k141_758246	0.0403	0.8458	0.1139
k141_334975	0.8254	0.0857	0.0889
k141_17960	0.6934	0.1437	0.1629
k141_223956	0.6714	0.2656	0.0631
k141_651753	0.6683	0.2283	0.1034
k141_334981	0.6767	0.2438	0.0795
k141_441188	0.2216	0.2213	0.5571
k141_441189	0.4272	0.3429	0.2299
k141_17965	0.0021	0.9903	0.0076
k141_758258	0.4483	0.2274	0.3243
k141_334985	0.4693	0.3663	0.1645
k141_758259	0.6864	0.1532	0.1604
k141_223960	0.4524	0.3341	0.2136
k141_17968	0.1864	0.1505	0.6631
k141_547162	0.8836	0.0898	0.0266
k141_758264	0.2807	0.5536	0.1657
k141_547164	0.1885	0.5877	0.2238
k141_223962	0.9605	0.0277	0.0117
k141_17972	0.1416	0.7574	0.1010
k141_118351	0.3460	0.5872	0.0668
k141_334989	0.3763	0.5421	0.0816
k141_758266	0.5476	0.3566	0.0958
k141_651774	0.6044	0.2442	0.1514
k141_17974	0.3733	0.4466	0.1801
k141_441194	0.9495	0.0353	0.0152
k141_651775	0.0896	0.7873	0.1231
k141_547170	0.4926	0.3616	0.1457
k141_223967	0.8541	0.1087	0.0372
k141_334994	0.1697	0.1636	0.6666
k141_441197	0.1774	0.6795	0.1430
k141_223968	0.2288	0.2534	0.5178
k141_17985	0.1289	0.3867	0.4843
k141_334997	0.1406	0.4004	0.4590
k141_441206	0.8650	0.0990	0.0361
k141_758276	0.8219	0.1272	0.0508
k141_223971	0.5301	0.3334	0.1365
k141_223973	0.3922	0.3268	0.2809
k141_547192	0.7619	0.1726	0.0655
k141_17996	0.6041	0.2433	0.1525
k141_118365	0.9455	0.0420	0.0126
k141_335013	0.3319	0.0746	0.5935
k141_441211	0.9141	0.0666	0.0193
k141_223977	0.0219	0.0225	0.9555
k141_441213	0.1223	0.5983	0.2794
k141_758282	0.8439	0.1227	0.0334
k141_17997	0.1333	0.8159	0.0509
k141_651809	0.8532	0.0754	0.0714
k141_223981	0.5618	0.2493	0.1889
k141_118373	0.0718	0.7002	0.2280
k141_335026	0.6307	0.2347	0.1346
k141_758288	0.2636	0.5313	0.2051
k141_18000	0.2425	0.5473	0.2102
k141_118376	0.6652	0.1776	0.1571
k141_758290	0.2860	0.4652	0.2488
k141_651815	0.1378	0.2257	0.6366
k141_547223	0.1756	0.5389	0.2855
k141_441228	0.1858	0.1490	0.6651
k141_335035	0.7422	0.1678	0.0900
k141_651818	0.7398	0.1425	0.1178
k141_118380	0.9424	0.0443	0.0133
k141_758296	0.6014	0.1945	0.2041
k141_118381	0.1319	0.1035	0.7646
k141_547226	0.9083	0.0638	0.0279
k141_441233	0.2568	0.3790	0.3641
k141_18012	0.2735	0.3163	0.4102
k141_758299	0.0180	0.8590	0.1230
k141_441234	0.9553	0.0295	0.0152
k141_223994	0.9037	0.0687	0.0276
k141_18014	0.4685	0.3696	0.1619
k141_335046	0.7168	0.2107	0.0724
k141_758302	0.3444	0.5142	0.1414
k141_223998	0.0082	0.9783	0.0135
k141_758308	0.3380	0.1140	0.5480
k141_441246	0.6686	0.2530	0.0783
k141_335051	0.9348	0.0528	0.0124
k141_651843	0.5662	0.2544	0.1794
k141_18026	0.9065	0.0696	0.0239
k141_441248	0.2411	0.1391	0.6198
k141_224000	0.6847	0.2233	0.0919
k141_18027	0.3421	0.5354	0.1225
k141_758311	0.2837	0.6348	0.0815
k141_118384	0.4325	0.4975	0.0700
k141_18033	0.2794	0.4973	0.2234
k141_335058	0.8239	0.1387	0.0374
k141_547227	0.7858	0.1604	0.0538
k141_547228	0.1406	0.6934	0.1659
k141_651849	0.9441	0.0412	0.0147
k141_441273	0.7721	0.1001	0.1278
k141_224013	0.9311	0.0530	0.0159
k141_547231	0.3478	0.4475	0.2047
k141_18046	0.5466	0.2605	0.1929
k141_651852	0.0716	0.0495	0.8789
k141_758331	0.6391	0.2680	0.0929
k141_441276	0.1456	0.8172	0.0371
k141_651853	0.6663	0.1889	0.1448
k141_335071	0.6268	0.3485	0.0247
k141_758336	0.9176	0.0563	0.0261
k141_441278	0.1272	0.1216	0.7512
k141_18053	0.3082	0.5953	0.0965
k141_758338	0.2344	0.6884	0.0772
k141_18054	0.8457	0.0952	0.0591
k141_118404	0.0214	0.0270	0.9516
k141_547235	0.8929	0.0877	0.0194
k141_758340	0.7964	0.1256	0.0780
k141_18057	0.8748	0.1014	0.0238
k141_547237	0.3691	0.4646	0.1663
k141_224028	0.6372	0.2513	0.1115
k141_441295	0.7406	0.1232	0.1362
k141_18064	0.2720	0.3729	0.3550
k141_547245	0.2597	0.3948	0.3455
k141_335089	0.7087	0.2087	0.0825
k141_758343	0.3417	0.5863	0.0720
k141_18069	0.1615	0.4601	0.3785
k141_651875	0.0764	0.7509	0.1727
k141_224029	0.0647	0.1054	0.8300
k141_758346	0.7586	0.1515	0.0899
k141_547253	0.5475	0.4243	0.0282
k141_441310	0.7497	0.1655	0.0848
k141_758347	0.6926	0.1529	0.1545
k141_651880	0.1107	0.5417	0.3476
k141_547255	0.3652	0.1756	0.4593
k141_758348	0.1694	0.3570	0.4737
k141_335098	0.5075	0.3244	0.1681
k141_18077	0.0363	0.4068	0.5569
k141_441315	0.7627	0.1853	0.0519
k141_224034	0.2741	0.5343	0.1916
k141_18081	0.3708	0.3366	0.2926
k141_651888	0.6294	0.3094	0.0612
k141_335101	0.5633	0.3211	0.1157
k141_441323	0.4205	0.3253	0.2542
k141_335102	0.1604	0.3815	0.4581
k141_547267	0.7046	0.1745	0.1209
k141_224035	0.2410	0.6299	0.1291
k141_651893	0.8544	0.1115	0.0341
k141_118422	0.3465	0.6225	0.0311
k141_224036	0.4216	0.3072	0.2712
k141_758364	0.1781	0.6761	0.1458
k141_18096	0.6430	0.1290	0.2280
k141_335112	0.9099	0.0697	0.0204
k141_547276	0.1717	0.5545	0.2738
k141_651903	0.7212	0.2350	0.0438
k141_18099	0.3706	0.4981	0.1313
k141_547281	0.3989	0.2554	0.3457
k141_758371	0.2333	0.2109	0.5559
k141_651905	0.5962	0.3111	0.0927
k141_758372	0.6002	0.2717	0.1281
k141_547283	0.4621	0.3126	0.2254
k141_547284	0.5315	0.3758	0.0927
k141_224047	0.7236	0.2017	0.0746
k141_18105	0.4568	0.3526	0.1906
k141_335125	0.0806	0.1023	0.8171
k141_441352	0.6609	0.1980	0.1411
k141_758378	0.4869	0.3602	0.1529
k141_547286	0.2009	0.6353	0.1638
k141_335127	0.4967	0.3025	0.2008
k141_651910	0.6643	0.2454	0.0903
k141_335128	0.6831	0.1409	0.1760
k141_547290	0.0724	0.7963	0.1314
k141_758386	0.0482	0.0237	0.9280
k141_335134	0.4217	0.2902	0.2881
k141_118433	0.8671	0.1011	0.0318
k141_441366	0.4984	0.2480	0.2536
k141_118435	0.5807	0.1575	0.2618
k141_224063	0.4218	0.1654	0.4127
k141_18120	0.1293	0.4134	0.4573
k141_758392	0.5001	0.2577	0.2422
k141_651925	0.5007	0.3050	0.1943
k141_651926	0.8295	0.1127	0.0578
k141_18134	0.7341	0.2028	0.0631
k141_224073	0.2741	0.2101	0.5157
k141_118443	0.5051	0.2603	0.2345
k141_18136	0.6215	0.1464	0.2321
k141_547306	0.9531	0.0336	0.0134
k141_758407	0.3483	0.4311	0.2206
k141_441384	0.3207	0.5132	0.1660
k141_651927	0.3600	0.5131	0.1269
k141_651928	0.7004	0.2509	0.0487
k141_547313	0.0186	0.0219	0.9595
k141_651933	0.6222	0.2468	0.1310
k141_758415	0.4786	0.4224	0.0990
k141_18151	0.9194	0.0505	0.0301
k141_547319	0.4504	0.4982	0.0514
k141_651935	0.5585	0.3429	0.0986
k141_224076	0.0016	0.9934	0.0050
k141_335175	0.6142	0.2017	0.1841
k141_441392	0.1853	0.7352	0.0795
k141_758418	0.5404	0.3416	0.1179
k141_651938	0.2301	0.1589	0.6110
k141_118458	0.9586	0.0275	0.0139
k141_335178	0.1089	0.6604	0.2306
k141_547325	0.1240	0.6202	0.2557
k141_118459	0.8199	0.1400	0.0400
k141_335185	0.7343	0.1806	0.0851
k141_547332	0.8314	0.1307	0.0379
k141_441396	0.7509	0.2173	0.0319
k141_651946	0.5022	0.3914	0.1064
k141_118460	0.6364	0.2959	0.0677
k141_651947	0.5038	0.2655	0.2308
k141_18164	0.8997	0.0762	0.0241
k141_335189	0.0634	0.2183	0.7182
k141_547336	0.1897	0.7634	0.0469
k141_758428	0.1045	0.5505	0.3450
k141_18165	0.3997	0.3539	0.2463
k141_335193	0.0157	0.1022	0.8822
k141_651954	0.6455	0.2106	0.1438
k141_758433	0.2100	0.6333	0.1568
k141_18169	0.3725	0.4313	0.1962
k141_335197	0.4231	0.2344	0.3425
k141_118472	0.0752	0.8700	0.0548
k141_224091	0.8284	0.1338	0.0377
k141_547348	0.7637	0.1973	0.0390
k141_758434	0.7798	0.1726	0.0477
k141_224093	0.9048	0.0781	0.0171
k141_758438	0.1836	0.4908	0.3256
k141_441421	0.1238	0.0356	0.8406
k141_224094	0.7464	0.1912	0.0625
k141_547357	0.4188	0.2793	0.3019
k141_18179	0.8336	0.1046	0.0618
k141_441423	0.7967	0.1268	0.0764
k141_651958	0.9407	0.0468	0.0125
k141_335212	0.4862	0.3477	0.1661
k141_18180	0.9119	0.0647	0.0234
k141_224096	0.6294	0.2555	0.1151
k141_547362	0.3627	0.3060	0.3313
k141_441425	0.3977	0.3681	0.2342
k141_335217	0.2848	0.4082	0.3070
k141_118485	0.6867	0.2576	0.0557
k141_335218	0.0448	0.8515	0.1037
k141_18184	0.9170	0.0633	0.0197
k141_651966	0.8258	0.1412	0.0330
k141_441430	0.2851	0.4175	0.2974
k141_335219	0.2905	0.6737	0.0358
k141_758459	0.6196	0.3134	0.0670
k141_18190	0.8562	0.1156	0.0282
k141_118493	0.8357	0.1233	0.0410
k141_651973	0.7733	0.1239	0.1028
k141_335222	0.7142	0.2325	0.0533
k141_758467	0.5892	0.1695	0.2413
k141_651979	0.4577	0.3427	0.1996
k141_547385	0.6004	0.3529	0.0468
k141_758469	0.0793	0.7845	0.1362
k141_758471	0.0797	0.8879	0.0324
k141_18200	0.7776	0.1123	0.1101
k141_224117	0.8151	0.1396	0.0454
k141_441451	0.1501	0.1794	0.6705
k141_758474	0.0247	0.8346	0.1407
k141_651985	0.5391	0.2622	0.1987
k141_547394	0.2515	0.6484	0.1001
k141_335242	0.2682	0.5005	0.2313
k141_758479	0.5317	0.2336	0.2347
k141_335244	0.4073	0.3629	0.2298
k141_547397	0.6413	0.2841	0.0746
k141_547399	0.2545	0.5475	0.1981
k141_651993	0.9229	0.0669	0.0101
k141_335250	0.4636	0.3714	0.1650
k141_18209	0.5771	0.3717	0.0513
k141_547402	0.0025	0.9918	0.0057
k141_651994	0.8817	0.0976	0.0208
k141_441465	0.2390	0.1599	0.6012
k141_547403	0.1368	0.1053	0.7579
k141_18213	0.3383	0.2921	0.3695
k141_224130	0.2392	0.1816	0.5792
k141_118529	0.3120	0.3785	0.3095
k141_224131	0.1781	0.5261	0.2958
k141_547408	0.2516	0.5090	0.2394
k141_758501	0.5940	0.1662	0.2398
k141_118530	0.7715	0.1451	0.0833
k141_335267	0.5438	0.3215	0.1347
k141_18218	0.3906	0.2683	0.3411
k141_547414	0.5457	0.2866	0.1676
k141_118532	0.7897	0.1588	0.0515
k141_652009	0.5206	0.3785	0.1009
k141_547419	0.5237	0.2678	0.2085
k141_118533	0.7940	0.1050	0.1009
k141_18224	0.1410	0.6198	0.2391
k141_224141	0.7689	0.1563	0.0749
k141_118535	0.1087	0.6541	0.2372
k141_758524	0.5803	0.1461	0.2736
k141_18226	0.5115	0.2188	0.2697
k141_652010	0.9426	0.0420	0.0155
k141_335286	0.9107	0.0647	0.0245
k141_652011	0.1395	0.3646	0.4959
k141_758526	0.1721	0.5919	0.2360
k141_652012	0.4212	0.4093	0.1695
k141_224144	0.9054	0.0679	0.0268
k141_335292	0.1921	0.2520	0.5559
k141_441504	0.6686	0.2395	0.0919
k141_547434	0.2409	0.5519	0.2072
k141_118545	0.0930	0.7812	0.1258
k141_18229	0.9646	0.0254	0.0100
k141_652020	0.3750	0.2833	0.3417
k141_335300	0.0380	0.0747	0.8873
k141_18234	0.8034	0.1449	0.0517
k141_547444	0.0101	0.0156	0.9743
k141_441516	0.3222	0.5203	0.1575
k141_224157	0.3221	0.2158	0.4622
k141_335309	0.7016	0.1969	0.1015
k141_652024	0.0007	0.9967	0.0026
k141_758555	0.6635	0.2423	0.0941
k141_758559	0.4032	0.3802	0.2166
k141_224162	0.6936	0.1916	0.1148
k141_441529	0.8882	0.0813	0.0305
k141_335322	0.4955	0.3516	0.1529
k141_758566	0.0878	0.8175	0.0947
k141_335324	0.0137	0.9769	0.0094
k141_547470	0.2500	0.2687	0.4812
k141_758567	0.3543	0.4859	0.1598
k141_118564	0.4101	0.3160	0.2739
k141_335327	0.0586	0.8438	0.0976
k141_441544	0.9296	0.0494	0.0210
k141_18276	0.1051	0.6050	0.2899
k141_758569	0.8865	0.0798	0.0337
k141_335330	0.3142	0.1975	0.4882
k141_18277	0.6903	0.2243	0.0854
k141_547476	0.7093	0.1868	0.1039
k141_224178	0.0535	0.8198	0.1267
k141_652025	0.6832	0.2465	0.0704
k141_118570	0.8931	0.0823	0.0246
k141_335340	0.2960	0.4936	0.2103
k141_758580	0.2898	0.5638	0.1464
k141_224180	0.8482	0.1121	0.0397
k141_18280	0.3160	0.5954	0.0885
k141_18281	0.8539	0.1143	0.0318
k141_224182	0.9436	0.0414	0.0150
k141_758584	0.9212	0.0576	0.0212
k141_335341	0.9113	0.0650	0.0237
k141_118571	0.9639	0.0276	0.0085
k141_547488	0.2418	0.3660	0.3922
k141_335342	0.1571	0.3020	0.5409
k141_441564	0.2334	0.3654	0.4012
k141_758591	0.7683	0.1754	0.0563
k141_547491	0.8913	0.0788	0.0298
k141_118572	0.8829	0.0918	0.0253
k141_652046	0.9000	0.0806	0.0194
k141_335349	0.1103	0.6124	0.2773
k141_18297	0.6828	0.1692	0.1480
k141_441575	0.2586	0.6154	0.1260
k141_441576	0.2190	0.7249	0.0561
k141_547505	0.9402	0.0421	0.0177
k141_441578	0.2054	0.6432	0.1514
k141_18301	0.8906	0.0764	0.0330
k141_118585	0.8568	0.1079	0.0353
k141_652061	0.3664	0.3487	0.2849
k141_758606	0.2640	0.5310	0.2049
k141_335368	0.1333	0.5227	0.3440
