seq_name	chromosome_score	plasmid_score	virus_score
k141_337395	0.9741	0.0188	0.0071
k141_245515	0.7492	0.1899	0.0609
k141_106082	0.5396	0.3577	0.1027
k141_59527	0.6455	0.2734	0.0810
k141_13558	0.8344	0.1026	0.0630
k141_198894	0.7265	0.1729	0.1006
k141_59529	0.4364	0.4405	0.1231
k141_198895	0.7591	0.1458	0.0952
k141_245525	0.6726	0.2094	0.1180
k141_152935	0.6633	0.1708	0.1659
k141_106091	0.1288	0.2405	0.6307
k141_13567	0.5674	0.3473	0.0853
k141_59532	0.0875	0.1957	0.7168
k141_106095	0.4731	0.3569	0.1700
k141_245529	0.7368	0.2111	0.0522
k141_152939	0.7541	0.1846	0.0613
k141_291863	0.8734	0.0849	0.0417
k141_198903	0.1987	0.2333	0.5680
k141_245531	0.0155	0.0194	0.9651
k141_13571	0.3767	0.5258	0.0975
k141_13578	0.4965	0.2923	0.2111
k141_198910	0.4010	0.5293	0.0697
k141_337406	0.4931	0.4247	0.0821
k141_59540	0.6036	0.3368	0.0596
k141_152951	0.0022	0.9904	0.0074
k141_106097	0.9725	0.0201	0.0074
k141_13579	0.4005	0.4568	0.1427
k141_245544	0.5071	0.3182	0.1747
k141_59544	0.3958	0.3981	0.2062
k141_337407	0.6412	0.2893	0.0694
k141_291878	0.8902	0.0850	0.0248
k141_106101	0.5312	0.3259	0.1428
k141_152954	0.1793	0.4330	0.3877
k141_337408	0.5470	0.2848	0.1682
k141_198923	0.7991	0.1536	0.0473
k141_291885	0.2571	0.5113	0.2316
k141_245552	0.8812	0.0877	0.0311
k141_152962	0.8156	0.1295	0.0549
k141_59554	0.8487	0.1300	0.0213
k141_337415	0.0134	0.0324	0.9541
k141_198929	0.2437	0.6634	0.0928
k141_245557	0.0707	0.7681	0.1613
k141_198930	0.5278	0.1650	0.3072
k141_13591	0.7226	0.2236	0.0538
k141_106117	0.4694	0.3634	0.1673
k141_337426	0.9223	0.0533	0.0243
k141_198932	0.5850	0.2530	0.1620
k141_291900	0.9173	0.0638	0.0189
k141_13595	0.0161	0.9740	0.0099
k141_152976	0.0021	0.9908	0.0071
k141_337428	0.6538	0.2562	0.0900
k141_198934	0.8801	0.1057	0.0143
k141_245568	0.1769	0.6639	0.1592
k141_337430	0.7165	0.1357	0.1479
k141_13597	0.7766	0.1364	0.0870
k141_59571	0.3298	0.2384	0.4319
k141_106131	0.1450	0.1400	0.7150
k141_152985	0.3291	0.5127	0.1582
k141_59572	0.4458	0.2597	0.2945
k141_337433	0.8789	0.0897	0.0313
k141_106132	0.0273	0.0533	0.9194
k141_59573	0.6593	0.2648	0.0760
k141_13600	0.9218	0.0571	0.0211
k141_152990	0.4119	0.4427	0.1454
k141_106134	0.1356	0.1287	0.7357
k141_13602	0.0635	0.8092	0.1273
k141_291908	0.1472	0.7973	0.0555
k141_198949	0.0081	0.0127	0.9791
k141_245580	0.4882	0.3389	0.1729
k141_152993	0.2107	0.2408	0.5485
k141_198953	0.1165	0.2047	0.6788
k141_106138	0.4853	0.3787	0.1361
k141_291913	0.9553	0.0296	0.0151
k141_245582	0.8369	0.0788	0.0843
k141_13610	0.0011	0.9951	0.0038
k141_106139	0.9802	0.0136	0.0062
k141_198954	0.5250	0.2276	0.2474
k141_291914	0.7296	0.2188	0.0515
k141_245584	0.5943	0.2906	0.1151
k141_198959	0.1708	0.4650	0.3642
k141_13617	0.7318	0.1417	0.1265
k141_153005	0.4712	0.3521	0.1766
k141_337455	0.6499	0.2741	0.0760
k141_245587	0.3201	0.4308	0.2491
k141_291918	0.2416	0.1783	0.5800
k141_13618	0.3785	0.4792	0.1423
k141_106149	0.7403	0.1229	0.1367
k141_337457	0.0072	0.9741	0.0187
k141_153009	0.7710	0.1524	0.0766
k141_198966	0.0999	0.1035	0.7966
k141_337459	0.1726	0.6891	0.1383
k141_13627	0.8863	0.0900	0.0237
k141_153011	0.9268	0.0520	0.0211
k141_59576	0.0040	0.9926	0.0034
k141_106156	0.2254	0.6816	0.0930
k141_245597	0.2937	0.3185	0.3879
k141_198968	0.7543	0.1257	0.1200
k141_291938	0.1501	0.5235	0.3264
k141_245598	0.2957	0.3245	0.3798
k141_153012	0.8330	0.1329	0.0341
k141_106159	0.1803	0.6613	0.1583
k141_13630	0.4709	0.4881	0.0409
k141_106160	0.5029	0.4096	0.0876
k141_337461	0.8380	0.1264	0.0357
k141_291943	0.6730	0.2522	0.0748
k141_13633	0.8709	0.0862	0.0429
k141_245606	0.0098	0.0149	0.9753
k141_245607	0.3525	0.2894	0.3581
k141_13636	0.8114	0.1129	0.0757
k141_59590	0.2127	0.6267	0.1606
k141_291947	0.3563	0.5113	0.1323
k141_106171	0.9805	0.0144	0.0051
k141_245612	0.6945	0.2583	0.0472
k141_106177	0.4264	0.1700	0.4037
k141_337476	0.0279	0.0381	0.9341
k141_59591	0.6611	0.2700	0.0689
k141_198972	0.9164	0.0624	0.0212
k141_291956	0.6371	0.2561	0.1068
k141_13645	0.4668	0.1784	0.3548
k141_245617	0.9105	0.0738	0.0158
k141_153034	0.5826	0.1850	0.2324
k141_337480	0.2862	0.2003	0.5135
k141_106186	0.9374	0.0442	0.0183
k141_245619	0.1003	0.0884	0.8113
k141_198974	0.7868	0.1923	0.0209
k141_59599	0.5621	0.2673	0.1706
k141_291966	0.3200	0.3938	0.2862
k141_337487	0.9184	0.0602	0.0214
k141_153036	0.0131	0.8805	0.1064
k141_245624	0.3589	0.4478	0.1933
k141_198978	0.2902	0.6437	0.0661
k141_59605	0.4598	0.2469	0.2933
k141_337493	0.3733	0.2160	0.4107
k141_291976	0.4804	0.0847	0.4349
k141_59609	0.6459	0.2395	0.1146
k141_245630	0.1218	0.1115	0.7667
k141_153038	0.7469	0.1928	0.0602
k141_198987	0.5613	0.3491	0.0896
k141_337498	0.6697	0.2660	0.0643
k141_245633	0.8671	0.0986	0.0344
k141_13663	0.6443	0.2372	0.1185
k141_59614	0.9464	0.0387	0.0149
k141_153041	0.1989	0.3940	0.4070
k141_198991	0.6901	0.1634	0.1465
k141_245636	0.0741	0.8283	0.0976
k141_337503	0.2269	0.2987	0.4744
k141_59617	0.5854	0.3216	0.0930
k141_153049	0.4807	0.2289	0.2904
k141_245641	0.3434	0.4615	0.1951
k141_337506	0.7743	0.1168	0.1089
k141_291986	0.9443	0.0424	0.0133
k141_199003	0.5120	0.3615	0.1265
k141_199007	0.6090	0.1935	0.1975
k141_291987	0.4969	0.3627	0.1404
k141_13679	0.7276	0.1718	0.1006
k141_291988	0.6779	0.2250	0.0971
k141_337518	0.1706	0.7106	0.1188
k141_199012	0.7556	0.0497	0.1947
k141_153069	0.9202	0.0612	0.0187
k141_337519	0.9517	0.0336	0.0147
k141_59636	0.1261	0.5975	0.2764
k141_199015	0.1802	0.3934	0.4264
k141_59637	0.2913	0.6267	0.0820
k141_337522	0.6744	0.2821	0.0435
k141_59638	0.7354	0.1878	0.0768
k141_199020	0.8785	0.0849	0.0366
k141_13699	0.9213	0.0583	0.0204
k141_292004	0.2308	0.3886	0.3806
k141_13703	0.1972	0.2620	0.5408
k141_153081	0.6033	0.3363	0.0604
k141_199025	0.1692	0.5042	0.3267
k141_337532	0.8385	0.1248	0.0366
k141_59646	0.3726	0.4036	0.2237
k141_153088	0.6657	0.2378	0.0966
k141_13710	0.2863	0.5515	0.1622
k141_199034	0.0287	0.9368	0.0345
k141_337534	0.8894	0.0925	0.0181
k141_153090	0.6020	0.3611	0.0369
k141_292022	0.0874	0.6256	0.2870
k141_13714	0.0018	0.9922	0.0060
k141_153091	0.6611	0.2144	0.1245
k141_199039	0.1384	0.6508	0.2107
k141_13716	0.6337	0.2410	0.1252
k141_199043	0.5662	0.2927	0.1411
k141_59666	0.6037	0.2807	0.1156
k141_13722	0.7934	0.1740	0.0326
k141_153102	0.1708	0.2497	0.5795
k141_59669	0.0113	0.9741	0.0147
k141_199047	0.7680	0.1546	0.0775
k141_13728	0.1872	0.7496	0.0632
k141_153104	0.3542	0.5426	0.1032
k141_337555	0.4853	0.4572	0.0575
k141_153106	0.3016	0.4478	0.2505
k141_13733	0.0309	0.0835	0.8855
k141_292036	0.0059	0.9485	0.0456
k141_245648	0.9613	0.0267	0.0120
k141_292040	0.7684	0.1008	0.1308
k141_13736	0.7538	0.1546	0.0917
k141_199056	0.8637	0.0975	0.0389
k141_13739	0.8810	0.0886	0.0305
k141_153108	0.9721	0.0193	0.0086
k141_337578	0.0162	0.0340	0.9498
k141_245661	0.0230	0.0617	0.9153
k141_199068	0.3924	0.5749	0.0327
k141_292052	0.5567	0.2936	0.1496
k141_13749	0.6661	0.1872	0.1467
k141_337579	0.9225	0.0604	0.0171
k141_337580	0.0864	0.7738	0.1399
k141_292058	0.6992	0.1773	0.1234
k141_153119	0.1987	0.5818	0.2194
k141_199078	0.2774	0.4699	0.2526
k141_59672	0.7504	0.1979	0.0516
k141_153120	0.3396	0.5584	0.1020
k141_337582	0.4620	0.4733	0.0647
k141_292059	0.4545	0.4679	0.0776
k141_199084	0.9805	0.0146	0.0049
k141_59673	0.2246	0.4774	0.2981
k141_153122	0.2623	0.4190	0.3187
k141_337586	0.6902	0.1407	0.1691
k141_199085	0.6923	0.2601	0.0476
k141_13773	0.9122	0.0626	0.0252
k141_337588	0.8649	0.1182	0.0169
k141_245693	0.4744	0.3285	0.1970
k141_153129	0.2888	0.5107	0.2004
k141_245696	0.8347	0.1255	0.0398
k141_199091	0.6036	0.2115	0.1849
k141_59674	0.3373	0.5907	0.0720
k141_337591	0.9497	0.0363	0.0141
k141_153133	0.6804	0.2164	0.1032
k141_292070	0.1038	0.8576	0.0386
k141_199094	0.9244	0.0556	0.0200
k141_153135	0.4474	0.3636	0.1890
k141_337593	0.1835	0.6855	0.1310
k141_245702	0.8644	0.0805	0.0551
k141_199099	0.3067	0.5617	0.1316
k141_153139	0.7759	0.1511	0.0731
k141_199101	0.6156	0.3455	0.0389
k141_13790	0.5630	0.2972	0.1398
k141_245705	0.7561	0.1654	0.0784
k141_59688	0.6780	0.2301	0.0919
k141_13791	0.2479	0.6636	0.0885
k141_292087	0.9298	0.0550	0.0152
k141_292088	0.2264	0.3669	0.4067
k141_337605	0.4593	0.3364	0.2043
k141_199103	0.8840	0.0911	0.0248
k141_59692	0.0015	0.9937	0.0049
k141_245710	0.0995	0.4133	0.4871
k141_13794	0.9519	0.0374	0.0107
k141_199105	0.4126	0.3206	0.2668
k141_245713	0.9076	0.0685	0.0240
k141_337608	0.2674	0.6223	0.1104
k141_292092	0.0233	0.9670	0.0098
k141_153153	0.4322	0.4861	0.0817
k141_13800	0.7614	0.1680	0.0707
k141_199108	0.9026	0.0762	0.0212
k141_245715	0.5483	0.3189	0.1328
k141_292095	0.0908	0.8245	0.0848
k141_199109	0.8922	0.0773	0.0304
k141_13803	0.6090	0.1509	0.2401
k141_13806	0.5496	0.2267	0.2237
k141_153165	0.3597	0.3348	0.3056
k141_59713	0.0478	0.1830	0.7692
k141_245718	0.8917	0.0717	0.0366
k141_292102	0.2933	0.4332	0.2734
k141_337625	0.9690	0.0227	0.0083
k141_199121	0.4441	0.2429	0.3130
k141_199123	0.6393	0.2693	0.0915
k141_337630	0.0766	0.0594	0.8640
k141_245720	0.3185	0.4922	0.1893
k141_292106	0.6397	0.1991	0.1612
k141_153172	0.4454	0.4968	0.0578
k141_245727	0.5073	0.3572	0.1355
k141_59723	0.8144	0.1616	0.0240
k141_13828	0.5583	0.2958	0.1459
k141_292108	0.6713	0.2503	0.0784
k141_153177	0.9004	0.0729	0.0268
k141_337641	0.0089	0.0174	0.9737
k141_199139	0.6628	0.2758	0.0613
k141_59728	0.8149	0.1366	0.0485
k141_13833	0.2228	0.4610	0.3162
k141_199144	0.0334	0.1316	0.8350
k141_245739	0.1742	0.2041	0.6217
k141_153182	0.6870	0.1865	0.1265
k141_13839	0.3237	0.5240	0.1523
k141_292109	0.8575	0.1074	0.0352
k141_59734	0.0747	0.7725	0.1528
k141_292110	0.3722	0.5205	0.1073
k141_337645	0.6720	0.2072	0.1208
k141_153187	0.4048	0.4002	0.1950
k141_337648	0.2860	0.2825	0.4315
k141_59736	0.9352	0.0472	0.0176
k141_199156	0.8785	0.0910	0.0306
k141_292120	0.5287	0.3952	0.0761
k141_59739	0.4622	0.1999	0.3379
k141_337657	0.6760	0.2329	0.0911
k141_153192	0.0067	0.0112	0.9821
k141_199160	0.1182	0.1344	0.7474
k141_292127	0.6608	0.1662	0.1730
k141_153194	0.5693	0.2704	0.1603
k141_337660	0.8022	0.1608	0.0370
k141_199164	0.7896	0.1831	0.0273
k141_59740	0.3109	0.4014	0.2877
k141_13876	0.1475	0.8261	0.0264
k141_13877	0.1483	0.2166	0.6351
k141_59741	0.2524	0.6305	0.1171
k141_153203	0.4231	0.3360	0.2408
k141_199170	0.0185	0.0228	0.9587
k141_59744	0.0016	0.9942	0.0042
k141_199171	0.2271	0.3199	0.4530
k141_292142	0.0422	0.0771	0.8808
k141_59745	0.1338	0.0297	0.8364
k141_13889	0.1123	0.4943	0.3933
k141_292145	0.6033	0.2278	0.1690
k141_13891	0.8616	0.1147	0.0238
k141_153217	0.8270	0.1203	0.0527
k141_292147	0.7442	0.2139	0.0419
k141_199191	0.3184	0.2329	0.4487
k141_153223	0.8164	0.1527	0.0309
k141_13895	0.3486	0.5860	0.0654
k141_59765	0.2790	0.6408	0.0802
k141_153224	0.3601	0.3918	0.2481
k141_13897	0.9630	0.0247	0.0123
k141_337688	0.8579	0.1097	0.0324
k141_199196	0.6062	0.1960	0.1978
k141_292155	0.8796	0.0879	0.0325
k141_13900	0.4046	0.3888	0.2066
k141_199198	0.6169	0.2892	0.0939
k141_59769	0.3687	0.5729	0.0584
k141_13901	0.4822	0.3010	0.2169
k141_337689	0.4879	0.1538	0.3583
k141_153236	0.7402	0.1879	0.0719
k141_292161	0.8078	0.1208	0.0714
k141_153237	0.4729	0.2049	0.3222
k141_13904	0.6736	0.1899	0.1365
k141_199207	0.1442	0.3852	0.4706
k141_337692	0.4269	0.4593	0.1138
k141_13906	0.7502	0.2293	0.0206
k141_153242	0.4776	0.3558	0.1666
k141_245754	0.9446	0.0401	0.0153
k141_59782	0.4506	0.4093	0.1401
k141_59783	0.4932	0.2146	0.2922
k141_245758	0.3717	0.2651	0.3632
k141_292173	0.8899	0.0636	0.0465
k141_153249	0.0214	0.0251	0.9535
k141_13919	0.8322	0.1374	0.0304
k141_153250	0.3104	0.4287	0.2609
k141_13920	0.5070	0.3297	0.1633
k141_199223	0.0033	0.9884	0.0082
k141_153251	0.6961	0.1622	0.1418
k141_59787	0.4093	0.4499	0.1408
k141_337701	0.7204	0.2471	0.0325
k141_292179	0.2537	0.6560	0.0903
k141_245768	0.6845	0.1273	0.1882
k141_153253	0.0850	0.6259	0.2891
k141_199224	0.1566	0.8176	0.0259
k141_13929	0.5029	0.3055	0.1916
k141_245770	0.3749	0.3468	0.2784
k141_292182	0.0310	0.0864	0.8826
k141_199225	0.7538	0.1803	0.0658
k141_59801	0.6057	0.2801	0.1141
k141_337714	0.4208	0.3726	0.2066
k141_199226	0.7988	0.1307	0.0705
k141_153260	0.6824	0.2559	0.0616
k141_59804	0.8786	0.0902	0.0312
k141_337717	0.3556	0.4896	0.1548
k141_13932	0.0073	0.9880	0.0047
k141_199229	0.2258	0.6970	0.0772
k141_59808	0.1217	0.1274	0.7509
k141_337722	0.0303	0.1148	0.8549
k141_292191	0.2919	0.6497	0.0584
k141_199233	0.5148	0.2087	0.2765
k141_13940	0.7491	0.1785	0.0725
k141_292193	0.1958	0.5570	0.2472
k141_59810	0.8933	0.0827	0.0240
k141_199235	0.0444	0.8238	0.1318
k141_245795	0.7205	0.0483	0.2313
k141_337729	0.4697	0.4063	0.1239
k141_13944	0.0939	0.7668	0.1393
k141_292197	0.1400	0.1672	0.6928
k141_153275	0.4518	0.5254	0.0228
k141_199239	0.6298	0.2706	0.0996
k141_292202	0.2204	0.6303	0.1493
k141_59828	0.0155	0.0179	0.9667
k141_153281	0.5236	0.1540	0.3224
k141_292207	0.7811	0.1047	0.1142
k141_153286	0.4403	0.4730	0.0866
k141_13956	0.9683	0.0224	0.0094
k141_59838	0.8908	0.0577	0.0515
k141_153288	0.1666	0.1957	0.6377
k141_337738	0.8818	0.0913	0.0269
k141_245819	0.2503	0.5807	0.1690
k141_13960	0.4304	0.4382	0.1314
k141_292219	0.1298	0.4245	0.4458
k141_199265	0.7192	0.1836	0.0972
k141_59843	0.4239	0.4828	0.0933
k141_337741	0.8394	0.1097	0.0510
k141_292220	0.8858	0.0849	0.0293
k141_13966	0.7135	0.1432	0.1433
k141_153290	0.5221	0.4190	0.0590
k141_337746	0.1495	0.1620	0.6885
k141_245822	0.5903	0.3480	0.0618
k141_199277	0.8040	0.1280	0.0680
k141_245823	0.4386	0.3813	0.1802
k141_337747	0.1569	0.6490	0.1941
k141_13975	0.6971	0.1657	0.1371
k141_337749	0.0025	0.9885	0.0090
k141_59859	0.9116	0.0604	0.0280
k141_199286	0.2558	0.5642	0.1800
k141_292238	0.5073	0.3853	0.1074
k141_13981	0.7294	0.1573	0.1133
k141_292239	0.3755	0.2358	0.3886
k141_13984	0.7487	0.1904	0.0608
k141_153309	0.9559	0.0286	0.0155
k141_13985	0.8517	0.1154	0.0329
k141_13987	0.2198	0.2481	0.5320
k141_59875	0.2112	0.2170	0.5718
k141_13989	0.3619	0.2274	0.4107
k141_292248	0.7812	0.1513	0.0675
k141_13990	0.8978	0.0785	0.0237
k141_337775	0.2582	0.4588	0.2830
k141_245844	0.9737	0.0180	0.0083
k141_13993	0.3725	0.5749	0.0526
k141_59890	0.6016	0.2207	0.1777
k141_337778	0.8876	0.0828	0.0295
k141_292262	0.5146	0.3444	0.1410
k141_337781	0.2235	0.4239	0.3527
k141_292274	0.4344	0.2042	0.3614
k141_245860	0.6580	0.2831	0.0589
k141_153310	0.9713	0.0197	0.0089
k141_245861	0.9126	0.0712	0.0162
k141_337796	0.8169	0.1474	0.0356
k141_245863	0.4780	0.2235	0.2985
k141_292285	0.2896	0.4369	0.2735
k141_337799	0.7462	0.1538	0.1000
k141_292286	0.2390	0.5551	0.2058
k141_153326	0.0860	0.8698	0.0442
k141_59904	0.0078	0.0222	0.9700
k141_245875	0.4231	0.4092	0.1677
k141_59905	0.9165	0.0647	0.0189
k141_292292	0.9602	0.0270	0.0128
k141_59906	0.1173	0.2929	0.5898
k141_292294	0.4781	0.2361	0.2857
k141_199294	0.9465	0.0388	0.0147
k141_199296	0.7825	0.1504	0.0671
k141_153336	0.9749	0.0196	0.0055
k141_292301	0.1219	0.7831	0.0950
k141_59916	0.8103	0.1301	0.0595
k141_245893	0.2123	0.3802	0.4075
k141_337801	0.8160	0.1148	0.0692
k141_292303	0.8628	0.1090	0.0282
k141_59917	0.1236	0.7240	0.1525
k141_245899	0.6220	0.1671	0.2109
k141_199313	0.9718	0.0204	0.0078
k141_59920	0.5772	0.3348	0.0880
k141_337805	0.9739	0.0206	0.0055
k141_59921	0.4701	0.4198	0.1101
k141_245901	0.7697	0.1634	0.0669
k141_292307	0.5603	0.3351	0.1047
k141_59922	0.2497	0.5071	0.2433
k141_292310	0.0220	0.0828	0.8952
k141_337814	0.4461	0.3236	0.2303
k141_292311	0.9036	0.0647	0.0318
k141_245909	0.2637	0.1820	0.5543
k141_59927	0.4574	0.4376	0.1050
k141_337818	0.8934	0.0858	0.0208
k141_153369	0.4982	0.4092	0.0926
k141_245912	0.5914	0.1847	0.2239
k141_337821	0.7542	0.1593	0.0864
k141_59936	0.6315	0.1862	0.1822
k141_199336	0.5495	0.3889	0.0617
k141_153375	0.6310	0.2903	0.0787
k141_292325	0.6551	0.1971	0.1478
k141_59940	0.2992	0.4358	0.2649
k141_337828	0.2695	0.5373	0.1932
k141_153378	0.9703	0.0207	0.0090
k141_337831	0.0290	0.0298	0.9412
k141_153381	0.4949	0.2841	0.2209
k141_59947	0.6684	0.1874	0.1442
k141_292334	0.1323	0.3425	0.5252
k141_199347	0.1813	0.5941	0.2246
k141_245934	0.4237	0.4587	0.1176
k141_199349	0.9134	0.0696	0.0170
k141_153389	0.0663	0.7691	0.1646
k141_292339	0.7166	0.1899	0.0935
k141_199350	0.2334	0.2365	0.5301
k141_59961	0.8883	0.0810	0.0308
k141_292341	0.7192	0.1395	0.1413
k141_245938	0.8072	0.1493	0.0435
k141_59966	0.2468	0.4766	0.2766
k141_337849	0.6423	0.2887	0.0690
k141_292344	0.1265	0.6783	0.1952
k141_153403	0.5092	0.3497	0.1410
k141_337850	0.4793	0.3601	0.1606
k141_292346	0.5241	0.3264	0.1494
k141_245945	0.5921	0.2753	0.1326
k141_59973	0.4850	0.3212	0.1937
k141_199359	0.0198	0.0842	0.8960
k141_14001	0.0079	0.0251	0.9670
k141_292349	0.5402	0.1893	0.2705
k141_153409	0.2573	0.2813	0.4614
k141_199365	0.7753	0.1932	0.0315
k141_14008	0.3916	0.4174	0.1910
k141_199366	0.4151	0.2412	0.3437
k141_337859	0.2270	0.3041	0.4689
k141_292354	0.0036	0.9842	0.0122
k141_337860	0.4125	0.4205	0.1670
k141_199369	0.4237	0.4402	0.1361
k141_59980	0.3041	0.6162	0.0797
k141_292357	0.7948	0.1123	0.0930
k141_245963	0.1172	0.3529	0.5298
k141_153422	0.9472	0.0400	0.0129
k141_245964	0.0123	0.0216	0.9661
k141_59981	0.0223	0.9610	0.0167
k141_337872	0.6752	0.2604	0.0643
k141_153423	0.1116	0.7472	0.1412
k141_292362	0.1383	0.1587	0.7030
k141_14030	0.1086	0.1258	0.7656
k141_337875	0.6897	0.2824	0.0279
k141_245968	0.1455	0.1598	0.6947
k141_153425	0.3323	0.4746	0.1931
k141_153430	0.4756	0.4676	0.0568
k141_14035	0.8503	0.1152	0.0346
k141_292366	0.9135	0.0597	0.0268
k141_59995	0.2491	0.2640	0.4869
k141_14036	0.0430	0.0587	0.8984
k141_245975	0.6214	0.2926	0.0860
k141_199399	0.7391	0.2260	0.0349
k141_337876	0.0072	0.0119	0.9809
k141_14038	0.5262	0.3045	0.1693
k141_153439	0.6306	0.2420	0.1274
k141_245982	0.2643	0.4850	0.2507
k141_292376	0.5860	0.2595	0.1545
k141_153442	0.8538	0.1234	0.0229
k141_14041	0.2705	0.5353	0.1943
k141_60000	0.0019	0.9917	0.0064
k141_153443	0.6731	0.2818	0.0451
k141_245986	0.9321	0.0478	0.0201
k141_337889	0.8485	0.1295	0.0220
k141_199414	0.4668	0.3094	0.2238
k141_245991	0.1911	0.2792	0.5297
k141_14046	0.9036	0.0768	0.0196
k141_153448	0.1982	0.4734	0.3284
k141_60009	0.7310	0.1966	0.0724
k141_199417	0.7748	0.1877	0.0375
k141_153450	0.7377	0.1333	0.1290
k141_60020	0.2857	0.3738	0.3406
k141_337901	0.9374	0.0492	0.0134
k141_199421	0.7983	0.1489	0.0528
k141_153456	0.2366	0.5509	0.2125
k141_292385	0.0074	0.0198	0.9728
k141_60021	0.4203	0.4309	0.1488
k141_292388	0.9420	0.0409	0.0171
k141_199424	0.7029	0.2665	0.0306
k141_60023	0.6212	0.3210	0.0577
k141_199425	0.0223	0.8592	0.1185
k141_14054	0.8065	0.1483	0.0452
k141_337905	0.9195	0.0599	0.0206
k141_153462	0.3786	0.4586	0.1628
k141_199427	0.7248	0.1318	0.1434
k141_246004	0.2675	0.6557	0.0767
k141_60027	0.8197	0.1214	0.0588
k141_199428	0.0989	0.5200	0.3811
k141_337912	0.3023	0.4280	0.2697
k141_14060	0.0657	0.8573	0.0770
k141_60031	0.3540	0.5291	0.1169
k141_292404	0.0147	0.0623	0.9231
k141_14064	0.9582	0.0291	0.0127
k141_153474	0.6842	0.1439	0.1719
k141_292405	0.2697	0.5437	0.1867
k141_60038	0.5514	0.1804	0.2682
k141_14066	0.3514	0.4166	0.2320
k141_246009	0.7825	0.1835	0.0340
k141_337913	0.5386	0.3539	0.1075
k141_60044	0.7285	0.2298	0.0417
k141_199430	0.7186	0.2241	0.0573
k141_153484	0.8470	0.1038	0.0492
k141_14077	0.0477	0.1464	0.8058
k141_337921	0.7083	0.1400	0.1516
k141_292410	0.0107	0.0322	0.9571
k141_60049	0.8705	0.0998	0.0297
k141_246025	0.1867	0.2023	0.6109
k141_14083	0.6731	0.2234	0.1034
k141_153500	0.5715	0.2382	0.1903
k141_60055	0.6788	0.2182	0.1030
k141_292424	0.4420	0.1807	0.3773
k141_199447	0.0090	0.9825	0.0084
k141_246033	0.6830	0.2363	0.0807
k141_14088	0.2065	0.4513	0.3422
k141_337940	0.8832	0.0982	0.0186
k141_292431	0.5344	0.4238	0.0418
k141_60056	0.4638	0.4000	0.1362
k141_199452	0.6643	0.2041	0.1315
k141_337945	0.2980	0.1635	0.5384
k141_292436	0.5502	0.4016	0.0482
k141_60057	0.6547	0.2462	0.0991
k141_199458	0.5606	0.2684	0.1710
k141_246041	0.1302	0.8221	0.0477
k141_60058	0.9354	0.0509	0.0137
k141_292444	0.6822	0.1796	0.1383
k141_246046	0.1789	0.6577	0.1635
k141_60060	0.5115	0.3990	0.0895
k141_246048	0.5817	0.2261	0.1922
k141_153529	0.8836	0.0667	0.0497
k141_292448	0.9256	0.0475	0.0269
k141_153530	0.1294	0.1798	0.6908
k141_337959	0.0154	0.9244	0.0602
k141_153532	0.1808	0.4425	0.3768
k141_292451	0.7046	0.2479	0.0475
k141_199462	0.5548	0.4130	0.0322
k141_246054	0.0264	0.2224	0.7512
k141_153539	0.8108	0.1314	0.0579
k141_337971	0.7250	0.2393	0.0357
k141_199465	0.5947	0.3021	0.1032
k141_153542	0.1327	0.6552	0.2122
k141_292464	0.1894	0.1567	0.6539
k141_60081	0.4487	0.4343	0.1170
k141_60082	0.6881	0.1508	0.1611
k141_246056	0.8799	0.0882	0.0319
k141_292468	0.2480	0.4836	0.2684
k141_337977	0.1920	0.2578	0.5502
k141_14130	0.3762	0.5444	0.0794
k141_292469	0.4290	0.2266	0.3444
k141_199475	0.2357	0.4852	0.2791
k141_60089	0.3084	0.2229	0.4687
k141_199477	0.3781	0.3709	0.2510
k141_246060	0.4050	0.2582	0.3368
k141_153549	0.7567	0.1925	0.0509
k141_337981	0.8890	0.0847	0.0262
k141_14136	0.3707	0.5046	0.1247
k141_292476	0.2030	0.7059	0.0911
k141_60094	0.3123	0.3552	0.3325
k141_337983	0.0133	0.0190	0.9677
k141_153554	0.3957	0.4473	0.1570
k141_199484	0.1167	0.5713	0.3120
k141_246071	0.5600	0.2591	0.1808
k141_292484	0.6203	0.2272	0.1526
k141_14144	0.2938	0.3287	0.3775
k141_246073	0.9097	0.0569	0.0334
k141_199491	0.6586	0.2271	0.1143
k141_60104	0.4741	0.4619	0.0640
k141_337992	0.4874	0.2157	0.2969
k141_14145	0.4523	0.4568	0.0909
k141_199493	0.7760	0.1663	0.0577
k141_337996	0.7735	0.1162	0.1104
k141_199501	0.8251	0.1448	0.0301
k141_14150	0.9263	0.0534	0.0204
k141_292486	0.9720	0.0198	0.0081
k141_338001	0.0164	0.0261	0.9575
k141_246080	0.6817	0.2618	0.0565
k141_60118	0.5204	0.2496	0.2300
k141_199504	0.8201	0.1280	0.0519
k141_153582	0.9006	0.0785	0.0209
k141_338005	0.8199	0.1281	0.0521
k141_246082	0.2438	0.1655	0.5907
k141_14153	0.0230	0.0639	0.9131
k141_292488	0.8429	0.1390	0.0181
k141_153584	0.0154	0.9646	0.0201
k141_60121	0.4916	0.3151	0.1933
k141_246088	0.0453	0.8459	0.1088
k141_14158	0.1369	0.6235	0.2396
k141_14159	0.6991	0.1459	0.1550
k141_199513	0.9033	0.0735	0.0232
k141_246091	0.3217	0.5096	0.1687
k141_338017	0.9444	0.0409	0.0147
k141_60123	0.3105	0.5072	0.1823
