seq_name	chromosome_score	plasmid_score	virus_score
k141_442254	0.2379	0.4940	0.2680
k141_512632	0.6988	0.2340	0.0672
k141_302138	0.1030	0.1213	0.7757
k141_91495	0.6932	0.2087	0.0981
k141_512633	0.5154	0.3487	0.1359
k141_163013	0.9687	0.0217	0.0095
k141_442257	0.0182	0.0303	0.9515
k141_302143	0.4700	0.4168	0.1132
k141_163017	0.8168	0.1232	0.0600
k141_302144	0.7111	0.1365	0.1524
k141_442260	0.5924	0.3434	0.0642
k141_371944	0.8068	0.1162	0.0770
k141_302145	0.6525	0.1706	0.1770
k141_163021	0.7712	0.1324	0.0964
k141_371947	0.0833	0.7653	0.1514
k141_371948	0.2096	0.4387	0.3518
k141_91496	0.1906	0.1485	0.6609
k141_91497	0.1321	0.5673	0.3006
k141_371953	0.7145	0.1481	0.1374
k141_302148	0.9723	0.0196	0.0081
k141_512636	0.8672	0.0956	0.0372
k141_442274	0.9533	0.0370	0.0096
k141_371954	0.4336	0.3143	0.2521
k141_91501	0.8003	0.1342	0.0655
k141_302149	0.9264	0.0381	0.0355
k141_512642	0.7508	0.1392	0.1100
k141_163033	0.0499	0.0533	0.8968
k141_91504	0.5388	0.2426	0.2186
k141_91506	0.4259	0.4402	0.1339
k141_163035	0.7224	0.1544	0.1232
k141_302150	0.9313	0.0535	0.0153
k141_442278	0.0772	0.8344	0.0884
k141_232837	0.9758	0.0169	0.0073
k141_512646	0.2314	0.3857	0.3828
k141_163036	0.7874	0.1292	0.0834
k141_512649	0.0965	0.4708	0.4326
k141_232839	0.9634	0.0261	0.0105
k141_442286	0.5066	0.3256	0.1678
k141_232840	0.5601	0.2811	0.1589
k141_302152	0.0144	0.0313	0.9543
k141_442288	0.3710	0.0616	0.5675
k141_163037	0.8843	0.0872	0.0285
k141_91512	0.9761	0.0166	0.0073
k141_512652	0.9353	0.0454	0.0193
k141_302155	0.6506	0.1752	0.1742
k141_21758	0.9067	0.0648	0.0285
k141_232848	0.2638	0.1730	0.5632
k141_163041	0.1686	0.6058	0.2256
k141_371955	0.0210	0.0304	0.9486
k141_302158	0.2399	0.1837	0.5764
k141_512654	0.6675	0.1411	0.1914
k141_163042	0.3770	0.4275	0.1955
k141_91516	0.8657	0.1069	0.0273
k141_302159	0.9607	0.0251	0.0142
k141_163043	0.9449	0.0372	0.0179
k141_21759	0.4371	0.1570	0.4059
k141_442299	0.7895	0.1506	0.0600
k141_91518	0.2810	0.4469	0.2722
k141_512660	0.8598	0.0902	0.0501
k141_232852	0.8173	0.1182	0.0645
k141_21762	0.9212	0.0628	0.0160
k141_91520	0.3356	0.4949	0.1695
k141_371956	0.0512	0.5287	0.4201
k141_512661	0.7560	0.1453	0.0987
k141_163044	0.9726	0.0197	0.0077
k141_91523	0.8506	0.0934	0.0560
k141_302166	0.9100	0.0705	0.0195
k141_371958	0.6451	0.2120	0.1429
k141_232854	0.0267	0.0347	0.9386
k141_91524	0.4829	0.3549	0.1622
k141_302167	0.7183	0.2196	0.0621
k141_371959	0.6403	0.1970	0.1627
k141_512666	0.2819	0.4189	0.2992
k141_232856	0.0388	0.0855	0.8757
k141_371960	0.0510	0.0288	0.9203
k141_442308	0.6726	0.2054	0.1220
k141_163046	0.8500	0.1185	0.0315
k141_163047	0.7588	0.1203	0.1209
k141_21765	0.0083	0.0144	0.9773
k141_512672	0.6498	0.2135	0.1367
k141_371965	0.7719	0.1422	0.0860
k141_302178	0.2536	0.5929	0.1535
k141_232859	0.2152	0.1994	0.5854
k141_91527	0.9870	0.0097	0.0033
k141_442317	0.7404	0.1239	0.1357
k141_163053	0.0116	0.0222	0.9662
k141_512678	0.1170	0.2644	0.6185
k141_371969	0.9586	0.0294	0.0120
k141_232861	0.7706	0.1230	0.1063
k141_163057	0.7986	0.1494	0.0520
k141_442320	0.5515	0.2596	0.1889
k141_91528	0.9516	0.0351	0.0133
k141_302182	0.9254	0.0593	0.0153
k141_371971	0.4921	0.3805	0.1274
k141_302183	0.2961	0.2346	0.4692
k141_232863	0.9802	0.0143	0.0055
k141_512683	0.9222	0.0600	0.0178
k141_91529	0.5443	0.2187	0.2370
k141_232865	0.5975	0.2407	0.1618
k141_371973	0.9395	0.0441	0.0164
k141_302186	0.6688	0.1891	0.1420
k141_21773	0.8330	0.1289	0.0382
k141_302187	0.5108	0.3232	0.1660
k141_371977	0.7904	0.0913	0.1183
k141_91532	0.8845	0.0908	0.0247
k141_232873	0.4261	0.2200	0.3539
k141_512694	0.3755	0.4223	0.2021
k141_302188	0.6664	0.2137	0.1200
k141_21774	0.9747	0.0185	0.0068
k141_302190	0.3411	0.4513	0.2076
k141_512695	0.9662	0.0227	0.0111
k141_371980	0.5735	0.3586	0.0679
k141_442329	0.9220	0.0415	0.0365
k141_232876	0.8560	0.1116	0.0324
k141_371983	0.3469	0.4001	0.2530
k141_442331	0.9252	0.0563	0.0185
k141_91547	0.8354	0.1426	0.0220
k141_512700	0.6566	0.1552	0.1883
k141_302196	0.2193	0.2845	0.4962
k141_232881	0.6696	0.1953	0.1350
k141_21776	0.7762	0.1761	0.0476
k141_442334	0.9321	0.0472	0.0207
k141_232882	0.0616	0.1490	0.7893
k141_163059	0.9757	0.0169	0.0074
k141_302200	0.8709	0.0704	0.0587
k141_512705	0.2306	0.5923	0.1771
k141_371984	0.2607	0.6288	0.1105
k141_442337	0.5953	0.2898	0.1149
k141_512706	0.7522	0.1537	0.0941
k141_91548	0.9419	0.0457	0.0123
k141_232883	0.7503	0.1380	0.1117
k141_302203	0.7493	0.1269	0.1238
k141_232885	0.6634	0.1888	0.1478
k141_512711	0.3194	0.3055	0.3752
k141_442341	0.1139	0.1109	0.7753
k141_21785	0.3797	0.4272	0.1931
k141_163063	0.3210	0.5234	0.1557
k141_91549	0.4616	0.4489	0.0895
k141_442344	0.6406	0.1898	0.1696
k141_91551	0.6488	0.2358	0.1153
k141_512713	0.8781	0.0977	0.0242
k141_302208	0.9749	0.0202	0.0048
k141_21791	0.6530	0.2187	0.1283
k141_163068	0.8542	0.1020	0.0438
k141_232887	0.9620	0.0274	0.0107
k141_91554	0.2937	0.4248	0.2815
k141_512716	0.2878	0.2824	0.4298
k141_442349	0.7613	0.1749	0.0639
k141_232889	0.0493	0.0725	0.8782
k141_371989	0.8308	0.1150	0.0542
k141_512719	0.8396	0.1126	0.0478
k141_21794	0.7968	0.0855	0.1177
k141_442354	0.0363	0.2806	0.6831
k141_302212	0.6465	0.2513	0.1022
k141_371990	0.8892	0.0792	0.0315
k141_512722	0.5910	0.1950	0.2140
k141_302215	0.4078	0.3174	0.2749
k141_512723	0.7598	0.0891	0.1511
k141_371993	0.3271	0.1510	0.5220
k141_442356	0.1308	0.1981	0.6711
k141_371994	0.2633	0.5038	0.2329
k141_232890	0.8916	0.0906	0.0179
k141_163081	0.4734	0.4347	0.0919
k141_163082	0.6468	0.1634	0.1898
k141_21800	0.8054	0.1195	0.0751
k141_371996	0.8897	0.0717	0.0386
k141_302224	0.4212	0.1533	0.4255
k141_232893	0.4862	0.3608	0.1529
k141_371998	0.1169	0.1023	0.7809
k141_302225	0.3281	0.3799	0.2920
k141_442359	0.8454	0.1069	0.0477
k141_232894	0.0330	0.0226	0.9444
k141_302227	0.8431	0.1177	0.0391
k141_442360	0.6278	0.3371	0.0351
k141_163087	0.9616	0.0286	0.0098
k141_512728	0.0334	0.0264	0.9403
k141_512731	0.3903	0.3238	0.2859
k141_232898	0.4330	0.4276	0.1394
k141_442364	0.7821	0.0927	0.1252
k141_512732	0.0761	0.0626	0.8613
k141_302233	0.6998	0.1679	0.1323
k141_232900	0.9100	0.0735	0.0165
k141_163091	0.7495	0.1855	0.0650
k141_21807	0.9426	0.0408	0.0165
k141_442365	0.9125	0.0648	0.0227
k141_232901	0.7901	0.1058	0.1041
k141_372016	0.8653	0.1021	0.0325
k141_302235	0.5283	0.2812	0.1905
k141_512738	0.7423	0.1865	0.0713
k141_302236	0.8007	0.1405	0.0587
k141_302237	0.4817	0.1790	0.3393
k141_512739	0.9293	0.0502	0.0206
k141_232903	0.9469	0.0393	0.0138
k141_21811	0.8505	0.1004	0.0490
k141_302238	0.1252	0.6968	0.1781
k141_21812	0.9281	0.0550	0.0169
k141_512740	0.9669	0.0228	0.0104
k141_442367	0.3681	0.0576	0.5743
k141_302241	0.8620	0.0791	0.0589
k141_512741	0.1807	0.7635	0.0558
k141_232904	0.9331	0.0453	0.0217
k141_232905	0.3755	0.4996	0.1249
k141_21815	0.9326	0.0485	0.0189
k141_163092	0.9568	0.0305	0.0127
k141_21818	0.3064	0.4028	0.2907
k141_232906	0.3295	0.5635	0.1069
k141_512745	0.9783	0.0157	0.0060
k141_232907	0.0136	0.9653	0.0210
k141_302246	0.8380	0.1077	0.0542
k141_372021	0.9271	0.0503	0.0225
k141_21826	0.2842	0.2118	0.5041
k141_512746	0.8798	0.0916	0.0286
k141_232910	0.0649	0.1295	0.8056
k141_21827	0.1221	0.0396	0.8383
k141_21828	0.6053	0.2298	0.1649
k141_372024	0.7671	0.1402	0.0927
k141_163102	0.9657	0.0232	0.0111
k141_232916	0.3532	0.3067	0.3401
k141_163105	0.6408	0.1736	0.1856
k141_372027	0.1565	0.5945	0.2489
k141_91555	0.9670	0.0227	0.0103
k141_372028	0.9176	0.0592	0.0232
k141_302247	0.0852	0.8552	0.0596
k141_91557	0.2644	0.0358	0.6998
k141_163109	0.8203	0.1412	0.0386
k141_232924	0.6739	0.2647	0.0614
k141_302252	0.8495	0.1046	0.0459
k141_372036	0.1141	0.4451	0.4408
k141_163114	0.9370	0.0460	0.0170
k141_512747	0.0143	0.0740	0.9117
k141_232931	0.7603	0.1758	0.0638
k141_163122	0.8364	0.1217	0.0419
k141_302257	0.0450	0.2397	0.7153
k141_91573	0.7345	0.1881	0.0773
k141_21840	0.4460	0.2561	0.2979
k141_372039	0.9789	0.0150	0.0061
k141_21841	0.4709	0.2709	0.2582
k141_91579	0.1316	0.1306	0.7378
k141_512748	0.0202	0.5734	0.4064
k141_302260	0.7200	0.1356	0.1444
k141_21842	0.8404	0.1254	0.0342
k141_232937	0.1317	0.7810	0.0873
k141_372045	0.5404	0.2448	0.2148
k141_91583	0.6255	0.2266	0.1479
k141_512752	0.0515	0.0668	0.8817
k141_302264	0.2707	0.4727	0.2566
k141_163123	0.5922	0.3173	0.0905
k141_302265	0.1741	0.3148	0.5110
k141_21843	0.9605	0.0285	0.0110
k141_163125	0.3090	0.2507	0.4403
k141_302266	0.8548	0.1005	0.0447
k141_21846	0.7771	0.1173	0.1057
k141_21848	0.5139	0.3730	0.1131
k141_512754	0.7880	0.1128	0.0991
k141_21850	0.6608	0.1629	0.1764
k141_91593	0.9355	0.0499	0.0146
k141_302273	0.2710	0.5600	0.1691
k141_91596	0.3750	0.3897	0.2353
k141_21854	0.3962	0.2992	0.3046
k141_302275	0.3463	0.4534	0.2004
k141_21855	0.0507	0.1133	0.8361
k141_302276	0.7029	0.1591	0.1380
k141_91597	0.9439	0.0384	0.0177
k141_372048	0.9555	0.0319	0.0126
k141_512765	0.7437	0.1664	0.0899
k141_21858	0.9550	0.0337	0.0113
k141_442369	0.9634	0.0261	0.0106
k141_372049	0.6012	0.2316	0.1672
k141_302281	0.0668	0.1003	0.8329
k141_91601	0.7077	0.2191	0.0732
k141_442373	0.9750	0.0168	0.0082
k141_512769	0.8396	0.0929	0.0675
k141_91603	0.7480	0.1923	0.0597
k141_21861	0.0165	0.0352	0.9483
k141_442375	0.1664	0.0870	0.7466
k141_512773	0.9177	0.0624	0.0199
k141_442376	0.2265	0.3445	0.4290
k141_302289	0.9719	0.0197	0.0085
k141_91607	0.4699	0.2820	0.2481
k141_21862	0.9006	0.0688	0.0307
k141_512777	0.3696	0.5259	0.1045
k141_91610	0.4269	0.3445	0.2285
k141_442379	0.9550	0.0359	0.0091
k141_512778	0.5571	0.2936	0.1493
k141_21863	0.7309	0.2016	0.0674
k141_163127	0.9510	0.0336	0.0154
k141_302294	0.9733	0.0201	0.0066
k141_512780	0.7446	0.1090	0.1464
k141_163129	0.8206	0.1422	0.0372
k141_91612	0.8316	0.0768	0.0916
k141_442381	0.9291	0.0527	0.0183
k141_302301	0.9032	0.0689	0.0279
k141_512785	0.7511	0.1792	0.0697
k141_91614	0.1970	0.2780	0.5251
k141_163133	0.5765	0.3522	0.0712
k141_91617	0.5454	0.2843	0.1704
k141_442385	0.1295	0.3204	0.5501
k141_302305	0.7007	0.1904	0.1089
k141_512790	0.9271	0.0549	0.0181
k141_442386	0.7416	0.1399	0.1184
k141_372057	0.8864	0.0892	0.0244
k141_91619	0.0923	0.6620	0.2457
k141_372058	0.1016	0.0700	0.8285
k141_302309	0.5325	0.2750	0.1924
k141_91620	0.1762	0.2744	0.5494
k141_512794	0.4569	0.3795	0.1636
k141_91622	0.8447	0.0707	0.0846
k141_372059	0.7707	0.1651	0.0641
k141_372060	0.6832	0.1507	0.1661
k141_442393	0.7835	0.1520	0.0645
k141_512797	0.4441	0.2095	0.3464
k141_91623	0.5398	0.2915	0.1688
k141_91624	0.6838	0.2339	0.0824
k141_442395	0.9133	0.0675	0.0192
k141_442397	0.6954	0.1692	0.1354
k141_442399	0.6862	0.1967	0.1170
k141_442400	0.8843	0.0668	0.0489
k141_372070	0.6704	0.2244	0.1052
k141_302320	0.5331	0.2679	0.1990
k141_512808	0.7085	0.1654	0.1261
k141_91628	0.7596	0.2031	0.0373
k141_442406	0.1020	0.1203	0.7777
k141_512811	0.5642	0.3019	0.1340
k141_372077	0.7073	0.2186	0.0741
k141_512815	0.5083	0.3081	0.1836
k141_442411	0.5968	0.2526	0.1506
k141_302329	0.5603	0.3130	0.1266
k141_512818	0.8020	0.1571	0.0409
k141_442413	0.1455	0.4653	0.3892
k141_372083	0.1841	0.6487	0.1673
k141_91630	0.0175	0.0658	0.9167
k141_302336	0.4771	0.2330	0.2899
k141_442417	0.2137	0.3240	0.4623
k141_302337	0.2852	0.5637	0.1510
k141_91632	0.6413	0.1530	0.2057
k141_232939	0.9326	0.0482	0.0192
k141_302338	0.0221	0.0267	0.9511
k141_91634	0.0669	0.0301	0.9030
k141_372089	0.0468	0.1028	0.8505
k141_302340	0.2699	0.4626	0.2675
k141_232944	0.9529	0.0325	0.0146
k141_372090	0.9763	0.0176	0.0060
k141_302341	0.4959	0.3009	0.2033
k141_91635	0.1124	0.0468	0.8408
k141_372092	0.4444	0.3943	0.1613
k141_232951	0.5043	0.2739	0.2219
k141_442431	0.9111	0.0625	0.0264
k141_302347	0.9786	0.0155	0.0060
k141_163135	0.9646	0.0248	0.0106
k141_442432	0.3716	0.5426	0.0858
k141_232956	0.5154	0.3763	0.1083
k141_512820	0.8413	0.1215	0.0372
k141_302348	0.7656	0.1446	0.0898
k141_442434	0.9361	0.0472	0.0167
k141_91643	0.7662	0.2011	0.0328
k141_163143	0.6904	0.1689	0.1407
k141_442435	0.1579	0.1896	0.6524
k141_302352	0.3989	0.1698	0.4313
k141_91646	0.0753	0.1419	0.7827
k141_442440	0.6541	0.2292	0.1167
k141_163145	0.7360	0.1497	0.1142
k141_442441	0.7006	0.2173	0.0822
k141_512830	0.9559	0.0337	0.0104
k141_372098	0.9643	0.0252	0.0105
k141_163149	0.6307	0.2452	0.1241
k141_91650	0.2332	0.3404	0.4265
k141_302356	0.9282	0.0540	0.0177
k141_442446	0.1221	0.0560	0.8219
k141_512835	0.1544	0.2469	0.5987
k141_512836	0.5326	0.2189	0.2485
k141_302359	0.0235	0.0243	0.9522
k141_21865	0.9720	0.0194	0.0086
k141_91656	0.7381	0.1978	0.0641
k141_512837	0.9476	0.0414	0.0111
k141_91657	0.9448	0.0431	0.0122
k141_302364	0.7183	0.1761	0.1056
k141_442456	0.6164	0.2468	0.1368
k141_512838	0.9271	0.0543	0.0187
k141_163152	0.9701	0.0210	0.0089
k141_91663	0.8057	0.1093	0.0850
k141_512839	0.9289	0.0472	0.0239
k141_21868	0.9426	0.0417	0.0158
k141_163154	0.6786	0.1556	0.1658
k141_91665	0.4222	0.3960	0.1818
k141_442464	0.4054	0.1423	0.4523
k141_163157	0.9242	0.0546	0.0212
k141_442466	0.5149	0.2783	0.2068
k141_163158	0.9658	0.0260	0.0083
k141_91667	0.9566	0.0313	0.0120
k141_302374	0.4676	0.2537	0.2787
k141_91669	0.4936	0.3598	0.1466
k141_163161	0.7656	0.1697	0.0647
k141_442468	0.5186	0.2406	0.2408
k141_91671	0.7163	0.2161	0.0677
k141_21869	0.0092	0.0162	0.9746
k141_302380	0.7529	0.1267	0.1205
k141_91673	0.6172	0.2105	0.1723
k141_442470	0.2459	0.5311	0.2231
k141_232957	0.9628	0.0261	0.0111
k141_91675	0.0720	0.6361	0.2919
k141_232958	0.5932	0.0821	0.3247
k141_302384	0.5307	0.2077	0.2616
k141_91676	0.5118	0.2481	0.2401
k141_442473	0.5684	0.3113	0.1203
k141_442476	0.9479	0.0403	0.0118
k141_163171	0.9319	0.0511	0.0169
k141_21881	0.2787	0.4275	0.2939
k141_302387	0.9100	0.0616	0.0283
k141_91679	0.6199	0.2239	0.1561
k141_302388	0.8281	0.0837	0.0882
k141_232959	0.9740	0.0183	0.0077
k141_163177	0.7774	0.1825	0.0401
k141_302390	0.1972	0.2974	0.5054
k141_91683	0.7395	0.1213	0.1392
k141_163178	0.2605	0.6363	0.1032
k141_163179	0.3755	0.3508	0.2737
k141_442478	0.7041	0.2704	0.0254
k141_232963	0.9473	0.0375	0.0152
k141_442480	0.8475	0.0742	0.0783
k141_91684	0.7614	0.1464	0.0923
k141_232971	0.4038	0.3429	0.2534
k141_163189	0.6783	0.1883	0.1334
k141_21882	0.8931	0.0723	0.0346
k141_91687	0.9837	0.0119	0.0043
k141_512848	0.9308	0.0466	0.0225
k141_442481	0.9658	0.0249	0.0093
k141_302396	0.9517	0.0350	0.0133
k141_163190	0.0680	0.0698	0.8622
k141_442484	0.4703	0.3016	0.2282
k141_21887	0.6428	0.2688	0.0885
k141_232977	0.7552	0.1803	0.0645
k141_21888	0.3643	0.1891	0.4466
k141_91688	0.9347	0.0517	0.0136
k141_302398	0.7870	0.1390	0.0741
k141_442488	0.9437	0.0442	0.0121
k141_163193	0.9718	0.0198	0.0084
k141_232984	0.5043	0.3461	0.1496
k141_163194	0.7480	0.1468	0.1053
k141_512863	0.6232	0.2288	0.1480
k141_91693	0.9428	0.0286	0.0286
k141_163196	0.7023	0.2101	0.0875
k141_163199	0.8242	0.1116	0.0642
k141_512865	0.3054	0.6383	0.0563
k141_91698	0.1515	0.5359	0.3126
k141_21889	0.2497	0.0834	0.6669
k141_21891	0.6618	0.2145	0.1237
k141_163203	0.6925	0.2631	0.0444
k141_512867	0.0155	0.0453	0.9392
k141_372106	0.9316	0.0478	0.0206
k141_91703	0.5821	0.2929	0.1250
k141_21895	0.7804	0.1478	0.0718
k141_512868	0.7505	0.1868	0.0627
k141_21896	0.3612	0.1993	0.4396
k141_163209	0.1578	0.4299	0.4123
k141_91706	0.4580	0.3880	0.1540
k141_512870	0.8986	0.0739	0.0275
k141_512871	0.7630	0.0992	0.1378
k141_163213	0.7346	0.1702	0.0952
k141_372107	0.9725	0.0198	0.0077
k141_232987	0.0191	0.0235	0.9574
k141_512872	0.9470	0.0368	0.0162
k141_21902	0.8609	0.1053	0.0338
k141_91714	0.5476	0.2758	0.1766
k141_232989	0.1746	0.2976	0.5278
k141_512873	0.0148	0.0173	0.9679
k141_21905	0.1902	0.4272	0.3827
k141_512874	0.3154	0.4259	0.2586
k141_372108	0.0109	0.0195	0.9696
k141_91722	0.8540	0.1084	0.0377
k141_232998	0.1425	0.6908	0.1666
k141_91725	0.6568	0.1446	0.1986
k141_372109	0.0600	0.2451	0.6949
k141_21909	0.6344	0.2757	0.0899
k141_21911	0.1792	0.4147	0.4060
k141_233003	0.5255	0.4055	0.0689
k141_163215	0.8342	0.1288	0.0370
k141_512882	0.8419	0.1081	0.0500
k141_233005	0.8313	0.1402	0.0285
k141_91734	0.5042	0.1582	0.3376
k141_21914	0.2783	0.5560	0.1658
k141_372120	0.2719	0.1825	0.5456
k141_91735	0.1375	0.3235	0.5389
k141_21916	0.5596	0.2889	0.1515
k141_512886	0.9467	0.0394	0.0138
k141_233011	0.2035	0.1488	0.6477
k141_163222	0.4677	0.4352	0.0971
k141_21917	0.7758	0.1037	0.1206
k141_233012	0.5196	0.2397	0.2407
k141_163223	0.6788	0.1687	0.1525
k141_512887	0.7057	0.1366	0.1578
k141_233018	0.1039	0.1242	0.7720
k141_91738	0.6245	0.2902	0.0852
k141_442492	0.9584	0.0289	0.0127
k141_21922	0.0658	0.1353	0.7990
k141_372133	0.8995	0.0643	0.0362
k141_21926	0.5032	0.1922	0.3046
k141_442497	0.2126	0.0896	0.6979
k141_512890	0.3996	0.3394	0.2610
k141_233023	0.8264	0.1327	0.0410
k141_442498	0.6881	0.1874	0.1244
k141_21928	0.5588	0.2166	0.2246
k141_163230	0.9700	0.0208	0.0092
k141_91745	0.7007	0.1720	0.1272
k141_442499	0.9354	0.0487	0.0159
k141_233026	0.9329	0.0488	0.0183
k141_21929	0.5510	0.2354	0.2136
k141_163232	0.9244	0.0601	0.0154
k141_233027	0.0622	0.0614	0.8764
k141_91746	0.8037	0.0939	0.1024
k141_442502	0.9354	0.0471	0.0175
k141_302406	0.9546	0.0321	0.0133
k141_21931	0.5348	0.2647	0.2005
k141_91748	0.6458	0.3109	0.0433
k141_442503	0.7790	0.1150	0.1059
k141_163238	0.8954	0.0784	0.0261
k141_512896	0.9587	0.0315	0.0098
k141_233030	0.2769	0.5103	0.2128
k141_233031	0.9218	0.0630	0.0152
k141_302411	0.1424	0.3498	0.5078
k141_163239	0.8509	0.1187	0.0304
k141_442506	0.6587	0.2848	0.0565
k141_21934	0.9102	0.0677	0.0221
k141_442509	0.5714	0.1927	0.2359
k141_21937	0.5731	0.2285	0.1984
k141_302415	0.7742	0.1795	0.0463
k141_372137	0.6838	0.2820	0.0342
k141_163244	0.8438	0.1114	0.0448
k141_91749	0.9806	0.0143	0.0051
k141_233032	0.9832	0.0122	0.0046
k141_163246	0.2007	0.4113	0.3880
k141_442510	0.9637	0.0258	0.0105
k141_233033	0.5588	0.2057	0.2356
k141_21940	0.9546	0.0312	0.0142
k141_233034	0.0724	0.1517	0.7759
k141_91752	0.9036	0.0696	0.0269
k141_442513	0.9309	0.0509	0.0182
k141_91754	0.5785	0.1832	0.2383
k141_163256	0.7103	0.1857	0.1040
k141_302426	0.7195	0.1780	0.1024
k141_91755	0.7133	0.2171	0.0696
k141_512897	0.9064	0.0699	0.0238
k141_163258	0.8077	0.1317	0.0606
k141_302429	0.3362	0.2910	0.3728
k141_442515	0.6445	0.1554	0.2001
k141_21952	0.7497	0.1332	0.1172
k141_163260	0.8003	0.1605	0.0391
k141_302430	0.7658	0.1293	0.1049
k141_233035	0.8878	0.0873	0.0248
k141_91760	0.9382	0.0419	0.0199
k141_21958	0.4227	0.1854	0.3919
k141_233039	0.1355	0.3376	0.5270
k141_233040	0.4000	0.2942	0.3058
k141_163262	0.8261	0.1399	0.0341
k141_442516	0.9570	0.0280	0.0150
k141_302431	0.8342	0.1384	0.0274
k141_91766	0.7954	0.1722	0.0324
k141_512907	0.8984	0.0820	0.0196
k141_163266	0.5526	0.2444	0.2031
k141_302432	0.9563	0.0356	0.0081
k141_163268	0.3298	0.1696	0.5006
k141_21967	0.6970	0.2071	0.0959
k141_91772	0.9255	0.0507	0.0238
k141_512914	0.9241	0.0541	0.0219
k141_233050	0.0309	0.0283	0.9408
k141_512916	0.9419	0.0396	0.0184
k141_91773	0.8191	0.1067	0.0742
k141_442529	0.0535	0.8329	0.1136
k141_163278	0.8552	0.1145	0.0304
k141_21968	0.7738	0.1586	0.0675
k141_163280	0.3139	0.4975	0.1886
k141_512918	0.8835	0.0875	0.0290
k141_21969	0.1501	0.0513	0.7985
k141_233058	0.9555	0.0320	0.0125
k141_91777	0.6461	0.2393	0.1145
k141_233059	0.5543	0.1989	0.2468
k141_163282	0.5301	0.3744	0.0955
k141_372139	0.9223	0.0559	0.0218
k141_302450	0.5338	0.1513	0.3149
k141_21970	0.1841	0.3862	0.4297
k141_442534	0.8592	0.0781	0.0627
k141_163283	0.7173	0.2486	0.0340
k141_372140	0.6462	0.1787	0.1751
k141_512926	0.3410	0.5409	0.1181
k141_21973	0.1504	0.1872	0.6623
k141_442536	0.9549	0.0308	0.0143
k141_512927	0.0744	0.6892	0.2364
k141_163287	0.5949	0.2832	0.1218
k141_302456	0.3846	0.4405	0.1750
k141_21975	0.5907	0.3793	0.0300
k141_372147	0.1295	0.1206	0.7499
k141_442537	0.9192	0.0588	0.0220
k141_233070	0.9170	0.0532	0.0299
k141_512929	0.0288	0.6176	0.3535
k141_233071	0.0472	0.0272	0.9256
k141_302462	0.9453	0.0431	0.0116
k141_372149	0.8256	0.1402	0.0342
k141_163292	0.7673	0.2009	0.0318
k141_91789	0.9663	0.0245	0.0093
k141_233075	0.5565	0.2161	0.2274
k141_302464	0.9082	0.0701	0.0217
k141_91791	0.2816	0.2582	0.4602
k141_163293	0.8225	0.1075	0.0699
k141_91792	0.9233	0.0582	0.0185
k141_302467	0.5777	0.3462	0.0762
k141_442543	0.9433	0.0403	0.0165
k141_233082	0.9365	0.0490	0.0146
k141_372151	0.8797	0.0910	0.0293
k141_91793	0.9700	0.0213	0.0087
k141_302470	0.1308	0.2389	0.6303
k141_233084	0.3312	0.1716	0.4972
k141_21983	0.8503	0.0979	0.0518
k141_91794	0.1171	0.2125	0.6704
k141_302472	0.8874	0.0822	0.0304
k141_372154	0.9713	0.0206	0.0081
k141_302478	0.3889	0.3296	0.2815
k141_512934	0.9565	0.0320	0.0114
k141_302479	0.7588	0.0961	0.1452
k141_21989	0.5686	0.2297	0.2017
k141_233091	0.7592	0.1217	0.1190
k141_372156	0.7274	0.1617	0.1108
k141_302480	0.4109	0.3524	0.2367
k141_442546	0.8059	0.1654	0.0288
k141_91795	0.0859	0.1865	0.7275
k141_233093	0.0071	0.0112	0.9817
k141_21995	0.9519	0.0322	0.0159
k141_302485	0.6459	0.2295	0.1246
k141_91798	0.8359	0.1333	0.0308
k141_302489	0.5598	0.2517	0.1884
k141_233096	0.8375	0.1307	0.0317
k141_91800	0.8112	0.1223	0.0665
k141_22002	0.7015	0.1777	0.1208
k141_233097	0.9394	0.0429	0.0177
k141_91804	0.7520	0.1849	0.0631
k141_442550	0.9659	0.0235	0.0106
k141_163295	0.9462	0.0382	0.0156
k141_233103	0.4425	0.3588	0.1987
k141_163297	0.6058	0.2089	0.1853
k141_442552	0.6386	0.1664	0.1950
k141_512949	0.9577	0.0298	0.0125
k141_22009	0.0506	0.0539	0.8955
k141_233105	0.7599	0.1152	0.1249
k141_512950	0.6582	0.1581	0.1837
k141_163302	0.7343	0.2204	0.0453
k141_442555	0.0150	0.0441	0.9409
k141_512954	0.4765	0.2724	0.2511
k141_302498	0.6859	0.1705	0.1435
k141_233108	0.5763	0.2515	0.1722
k141_91815	0.9194	0.0592	0.0215
k141_442560	0.6629	0.1841	0.1530
k141_233110	0.6117	0.2669	0.1214
k141_302500	0.7805	0.1645	0.0550
k141_91818	0.9616	0.0272	0.0112
k141_512960	0.7138	0.1974	0.0888
k141_22013	0.9322	0.0419	0.0259
k141_233114	0.2213	0.4241	0.3546
k141_22015	0.6095	0.1495	0.2410
k141_302502	0.7757	0.1769	0.0473
k141_442565	0.8348	0.1318	0.0334
k141_233117	0.7106	0.1759	0.1134
k141_512965	0.6697	0.1375	0.1928
k141_91823	0.8567	0.0819	0.0615
k141_163320	0.9436	0.0445	0.0119
k141_22016	0.5764	0.2783	0.1453
k141_302503	0.9588	0.0288	0.0125
k141_233118	0.0394	0.0432	0.9173
